profileId,title,competencies,hasGrowWithSap,consultants,description
0001046865,ECS,N/A,0,40,Empowering the Intelligent Enterprise
0001323795,BIT Consulting (mymediset),N/A,0,36,The Leading Cloud Platform for Medical Devices Supply Chain
0000412519,"Japan Business Systems, Inc.",N/A,0,28,JBSは2001年の自社SAP R/3 の導入以来、SAPの導入、移行、運用保守の一貫した支援サービスを提供。
0000862071,COZUMEVI YONETIM DANISMANLIGI VE,N/A,0,19,We guide your digital transformation with our 25 years of experience.
0001205027,Excellence Delivered ExD (Pvt.) Ltd.,N/A,0,16,SAP Platinum Partner & UVARs Member.
0002819632,VESACONS Azerbaijan,N/A,0,14,Our Speciality is People and Technology
0001064874,Auritas,N/A,0,14,"The one-stop-shop
for all your SAP Data Management needs."
0002595121,"Beijing Nancal Ryun Digital Technology Co., Ltd.",N/A,0,9,The master of digital transformation empowerment in manufacturing.
0002568288,Merino Consulting Services Limited,N/A,0,9,Decades of expertise in  IT consulting & implementation services.
0001612827,Saion Smart Solutions SAS,N/A,0,7,Por un mundo inteligente. Ahora somos nivel 5 de CMMI.
0000699766,Datalab S.r.l.,N/A,0,6,System Integrator | Intelligent ERP | Retail & Fashion Solutions
0000871208,Compera Consulting B.V.,N/A,0,6,Together we simplify and innovate your SAP procurement processes
0000234287,Origo hf.,N/A,0,5,Origo is one of the leading independent SAP partners in the Nordics
0001910811,"Boston Harbor Consulting, LLC",N/A,0,5,BHC a global go to partner when it comes to CPQ. 
0000646121,Proceed Group,N/A,0,5,"The experts in SAP archiving, decommissioning and content management"
0000439159,"Nexus System Resources Co., Ltd.",N/A,0,4,Your Trusted Partner in Business Transformation
0001611719,NEXT CONSULT JSC,N/A,0,4,We make our clients more successful
0000475843,IGZ – THE SAP ENGINEERS,N/A,0,3,"Specialized in SAP Digital Supply Chain.
SAP EWM / TM / DM"
0001669128,"EVEREDGE ANGOLA, S.A",N/A,0,3,Sell partner focusing on providing SAP Software and Services in Angola
0001056203,Grupo LPJ,N/A,0,3,"Transforming Businesses with SAP Expertise, Trust and Transparency."
0001418431,HCMX - Human Capital Management Xperts,N/A,0,3,Somos uma consultoria butique dedicada às soluções SAP HXM.
0000836324,Provide HCM People,N/A,0,3,Co-piloting the HR digitalisation
0002582723,SNOK Sp. z o.o.,N/A,0,3,"SNOK - SAP Cybersecurity, Cloud, BASIS, Data and Analytics Company. "
0000271978,Stefanini Consultoria e Assessoria,N/A,0,3,Stefanini Innovation Technology. Talent.
0002471433,Tetris East Africa Ltd,N/A,0,3,IMPROVING BUSINESS PROCESSES WITH SAP TECHNOLOGY & PROVEN EXPERTISE
0001727170,Olive Technologies Sdn Bhd,N/A,0,N/A,Help companies in Malaysia transform into Intelligent Enterprise
0000952620,KloudData Inc.,N/A,0,N/A,"Helping Deliver ""Intelligent Enterprise"" using SAP and Cloud "
0002706582,"Zatopek Consulting CZ, s.r.o",N/A,0,N/A,Your partner for SAP Treasury and Risk management implementation
0001927660,Go1 Learning Content for SAP SuccessFactors,N/A,0,N/A,Unlock workforce potential with skill building content for everyone
0000862075,"Prometheus Group, Inc.",N/A,0,N/A,Digital Transformation for Maintenance and Operations
0002653665,TechPoint Business Solution Private Limited,N/A,0,N/A,Innovative Enterprise Solution to Accelerate Digital Transformation
0001194431,UBISTER,N/A,0,N/A,"Ubister, best-in-class SAP partner for ERP cloud solutions."
0001796908,Altus Intelligence,N/A,0,N/A,Your SAP Business ByDesign partner
0000871640,"Integrated System Technologies, Inc.",N/A,0,N/A,Innovación y conocimiento en el mercado retail.
0000692172,Accounting Micro Systems,N/A,0,N/A,There's a Better Way to Manage your Business
0002027832,724 BC Consulting SAS,N/A,0,N/A,Garantizamos la competitividad y vigencia tecnológica SAP
0001189711,"Bintech, S.A. de C.V.",N/A,0,N/A,MEJORAMOS LA EFECTIVIDAD DE SUS PROCESOS FINANCIEROS Y ANALÍTICOS
0001265024,Extentia Information Technology Pvt. Ltd,N/A,0,N/A,"Do More, Be More with Extentia's SAP BTP Practice"
0001143272,Macrospect Inc.,N/A,0,N/A,Finance Software Implementation- a methodology that gives you clarity.
0000868158,"Pathlock, Inc.",N/A,0,N/A,Extend SAP GRC solutions to all business applications 
0000867362,PROLOGA Energy GmbH,N/A,0,N/A,Specialized on IT solutions for Energy and Gas Suppliers
0002551608,"UKG, Inc. (Ultimate Kronos Group)",N/A,0,N/A,"At UKG, we strive to help you enhance the lives of your employees. "
0000479776,SAPPHIR d.o.o.,N/A,0,41,Sapphir is SAP Gold partner and the largest SAP partner in Slovenia.
0000701402,"Portalnet Co., Ltd.",N/A,0,41,"Maximize your business efficiency with the best SAP Implementer.
"
0000758845,Ramo,N/A,0,30,"Líder de SAP Business One  e soluções SAP no Brasil, Peru e Latam."
0000837929,Rocket Consulting Ltd,N/A,0,27,Driving supply chain and operational excellence for SAP-run businesses
0001823162,TGTS AFRICA - Tenth Generation Technology Systems,N/A,0,24,"At TGTS AFRICA, we help you realize the value of your SAP Investment."
0000197171,CompuGroup Medical (CGM Clinical Österreich GmbH),N/A,0,21,"SAP-Lösungen von CGM: 
Krankenhaus-Digitalisierung im Fokus"
0001571935,Mind The Value S.r.l.,N/A,0,19,"Complex SAP multi-country, multi-plant, whole projects life cycle"
0001497166,Sydler Technologies Private Limited,N/A,0,15,A leading SAP Services & Products company based in India and USA.
0000912230,Estilos S.r.l.,N/A,0,14,Converting business objectives in data driven processes and tools
0002611000,Qingdao Hisense Information Technology,N/A,0,14,The trustworthy digital & intelligent solution innovator. 值得信赖的数智化创新者.
0001229910,"APPTechnology Experts, Inc.",N/A,0,12,It's only with APPTech Experts where expertise meets commitment
0002840324,Avally,N/A,0,12,"Digital & ERP Consulting Globally
Japan/China/Asia/EU/Middle East/USA"
0001182485,Resolve Tech Solutions LLC.,N/A,0,12,We transform and modernize industries that matter.
0001400111,Aubay Italia S.p.A.,N/A,0,11,Aubay is a Digital Services Company (DSC) founded in 1998.
0000487954,I3S - INGENIERÍA EN INTEGRACIÓN DE SISTEMAS DE INFORMACION S.A.,N/A,0,9,Aportamos valor empresarial y ventajas competitivas a tu negocio
0002050656,Technology Force of Communication & Information Technology,N/A,0,9,Elevate Your Business: TForce stands as your trusted SAP partner 
0000616740,4brands Reply GmbH & Co. KG,N/A,0,9,We leverage SAP Innovations for Digital Value Chains  in CPG Industry
0001682688,"SOLUCIONES FORMALES EN SISTEMAS, S.A.",N/A,0,8,"Increasing Value
Together."
0000526181,MICROPOLE BELGIUM,N/A,0,8,Your analytics becomes a strategic asset in your business strategy
0001815453,Eches Private Limited,N/A,0,8,Eches-The leading Digital Transformation Solution provider in Maldives
0002056678,"POSITRON MULTIVERSE CO., LTD",N/A,0,8,"Positron Multiverse Co., Ltd "
0001719845,TEC360 COMERCIAL S.A. DE C.V.,N/A,0,7,TEC360 offers digital solutions in Mexico and Latin America.
0001271194,SBP Consulting Inc.,N/A,0,7,Building Solutions for the Intelligent Enterprise
0001256263,concircle,N/A,0,7,Digital Services for Industry – We transform Business and Technology
0001815064,Jaffer Business Systems,N/A,0,7,1st SAP Marketing Successful Implementer in Pakistan.
0000530566,KAMMACHI Consulting GmbH,N/A,0,7,Smart Solutions for construction industry
0002688993,"Brilliant Gathering Technology(shenzhen)Co.,Ltd",N/A,0,6,"汇睿数智   助力企业将战略变为现实
以客户利益为核心的整体解决方案提供者
最深入的客户理解和行业经验
资深的实施团队"
0001914083,Spectrum Technologies LLC,N/A,0,6,Spectrum is a global leader in Sales Performance Management (SPM).
0001852688,EDM,N/A,0,6,We connect people and technology...
0001504156,ENETEL SOLUTIONS DOO BEOGRAD,N/A,0,6,Shaping the future together
0001350728,Mesprosoft Private Limited,N/A,0,6,Driven by Passion Delivering Results
0000206611,CIDEON Software & Services GmbH & Co.KG,N/A,0,6,Optimize Your Product Data and PLM Processes
0000275003,Zanders B.V.,N/A,0,6,"Zanders - Treasury, Risk and Finance consultancy"
0002624035,AutomationUI,N/A,0,5,"AutomationUI, cambiamos el paradigma de la consultoría"
0001966516,Kvalue Tecnología,N/A,0,5,En KVALUE transformamos sus datos en activos.
0002317152,SCMYUGA Technologies Pvt. Ltd.,N/A,0,5,Redefining the era of Supply Chain Management Solutions
0001360271,"SKATYS ""Skills Technology Software""",N/A,0,4,"SKATYS, SAP Gold Partner."
0002639969,VC ERP CONSULTING PVT LTD,N/A,0,4,SAP Partner with legacy of 21 years of Successful SAP Implementations
0001707136,PT Weefer Indonesia,N/A,0,4,Your trusted digital transformation agent. 
0001143774,Comtrust Sp. z o.o.,N/A,0,4,"Comtrust - Experience, Flexibility, Confidence"
0001585359,XpertMinds,N/A,0,4,"XpertMinds SAP Consulting
We are passionate about doing things right."
0002325054,Chip Computer Services,N/A,0,3,Technology solutions to help businesses and societies flourish
0001132688,Solsynch Technologies Private Limited,N/A,0,3,SOLutions SYNCHronized for the Intelligent Enterprise
0002432345,KNOWX GROUP GMBH,N/A,0,3,WE ENABLE PEOPLE
0001616864,Pricefx,N/A,0,N/A,Unleash the Power of Dynamic Pricing Software
0001285115,Ishajaya Technology Sdn Bhd,N/A,0,N/A,SAP Fastest Growing Partner & Partner of the Year in Brunei and M'sia
0001468143,Replicon Inc,N/A,0,N/A,"Replicon, the Time Intelligence™ company. "
0000196403,ATOSS Software AG,N/A,0,N/A,Global workforce management - integrated with Successfactors & SAP PY
0002300328,Coveo Software Corp.,N/A,0,N/A,AI-powered search & recommendations for relevant ecommerce experiences
0001861304,Chengdu IOE Navigator Technology,N/A,0,N/A,数道智联致力于SAP咨询实施、IT规划、数字化工厂建设
0001786011,Guangzhou HANS Information Technology,N/A,0,N/A,广州汉硕为客户提供SAP实施服务，SAP运维服务等。客户主要分布于时尚，医药零售、快消、建筑工程、智能制造、高科技等。
0001220224,IMPRIVA Inc,N/A,0,N/A,"Developing Innovative Solutions
THROUGH VISUALIZATION"
0001708690,CDQ AG,N/A,0,N/A,CDQ syncs business partner records with top-quality global data
0002620817,BPM&O GmbH,N/A,0,N/A,We support our customers in their business transformations.
0001687425,Ayata Group LTD,N/A,0,N/A,"AyataCommerce, your trusted digital companion"
0001031124,MS Arisusteemid OU,N/A,0,N/A,Cloud ERP solutions for midsize SAP customers
0000771774,CEREALOG,N/A,0,N/A,Spécialiste de l'intégration d'ERP cloud pour PME/ETI et filiales. 
0001709830,"AsInt, Inc.",N/A,0,N/A,AsInt. A Higher Form of Asset Intelligence.
0001842936,"XAMAI ESPAÑA 2019, S.L.",N/A,0,N/A,"Transforma digitalmente tu negocio de forma simple e inteligente.
"
0000320464,xSuite Group,N/A,0,N/A,Your Partner for Digital P2P Processes
0001627139,Actiobyte PGA,N/A,0,N/A,"Especialistas en Servicios Financieros, BRIM y TRM"
0001844064,Aventi,N/A,0,N/A,100% SAP Fieldglass focussed implementation & optimisation
0000412542,best practice consulting AG (bpc AG),N/A,0,N/A,Drive for successful projects
0000867166,EXTENSI,N/A,0,N/A,We assist companies to enhance Customer Experience with SAP solutions
0002754259,Iquant Consulting,N/A,0,N/A,Transforming Asset Management with the SAP Intelligent Enterprise Suit
0000634711,Linx-AS LLC,N/A,0,N/A,"Be more strategic, innovative, sustainable & profitable with SAP"
0001427309,Loop Integration,N/A,0,N/A,We deliver Commerce. Better. 
0001406767,Mobolutions,N/A,0,N/A,"Revolutionize your
SAP Subscription journey with Brimiginite"
0001610267,Modelyzr GmbH,N/A,0,N/A,Digitization of market research & market analytics
0001960285,"Project44, Inc.",N/A,0,N/A,"project44, the most trusted data for supply chain visibility"
0002445572,RAPID VIEWS,N/A,0,N/A,Software editor to accelerate SAP HANA Business Intelligence projects 
0001655756,"Renew HR, LLC",N/A,0,N/A,Transform HR with   SuccessFactors & Benefits Reimagined 
0001716270,Smart Commerce SE,N/A,0,N/A,eCommerce for SMBs.
0000238148,TJC Group,N/A,0,N/A,"SAP experts in Data Management and Global Tax Compliance

"
0000726033,"Vistex, Inc.",N/A,0,N/A,"Pricing, Profitability and Program Performance for Your Enterprise"
0000810001,KING ICT,N/A,0,208,We create innovative technological solutions for a digital future
0001418983,NGS Telecommunication & Equipment Joint Stock Company,N/A,0,91,NGS-COMPREHENSIVE TECHNOLOGY CONSULTING & SOFTWARE SERVICE PROVIDER
0001341873,itesys AG,N/A,0,91,"SAP Basis Experten – SAP Basis
ist unsere DNA."
0000879827,G3G,N/A,0,65,"We are G3G, making businesses run better, faster, and simpler."
0001781883,Fusion Consulting AG,N/A,0,37,Empowering Smart Transformation
0000612694,"SMITS, Inc.",N/A,0,35,The technology behind the brand
0001260100,newITera,N/A,0,35,Insights of Tomorrow
0000670846,"V3iT Consulting, Inc.",N/A,0,31,"Holistic IT Services with Quick Value, Clear Vision & High Velocity"
0002810653,LLC T4DATA,N/A,0,28,"Enterprise IT solutions - development, implementation, support."
0001925933,S2integrators LLC,N/A,0,27,We are highly specialized in next generation SAP  transformations
0000828296,Heinsohn Business Technology S.A.,N/A,0,25,Heinsohn® Business Technology Colombia & Ecuador 
0001507180,AYMAX,N/A,0,24,Aymax is a DSC helping companies to succeed by digital performance
0001183632,Virtual Calibre MSC Sdn Bhd,N/A,0,22,We are a home grown  SAP Consulting firm based in Kuala Lumpur
0000760770,Avtenta d.o.o.,N/A,0,21,Leaders in SAP solutions and paperless business
0000964365,Systex Corporation,N/A,0,21,Data Software Orchestration
0002311170,Simac IT NL,N/A,0,21,End to End Partner for  Organizations
0001311809,UAB InnoForce,N/A,0,20,Complex IT solutions for effective business
0001585757,H&CO Global Advisors,N/A,0,19,Optimizando empresas en crecimiento desde Miami hasta la Argentina.
0000398020,Gijima Holdings,N/A,0,18,Gijima is a leading (Level 1 BBBEEE) SAP Partner in Southern Africa.
0000012172,HPC Aktiengesellschaft,N/A,0,17,Hands-On S/4 Consulting Successfully shape your digital future with us
0000727625,C2B CONSULTING - SA,N/A,0,17,"C2B deploys software solutions, High knowledge of LoB and Industries."
0000856763,Consensus,N/A,0,16,900+ SAP Business One implementations in the US and Latinamerica
0000658609,UNIORG Services GmbH,N/A,0,16,"Beratung mit Leidenschaft.
emotional. digital."
0000834090,OPTI-ONE,N/A,0,16,Intégrateur exclusivement dédié à l’ERP SAP Business One
0000881009,BPX S.A.,N/A,0,16,"POWER UP
YOUR DIGITAL
TRANSFORMATION
JOURNEY WITH US"
0001497041,Diligent Tech India Private Limited,N/A,0,16,Consulting with Commitment
0001762427,C5MI Insight LLC,N/A,0,16,SAP Partner of Choice for Digital Supply Chain solutions
0000010128,OEDIV Oetker Daten- und Informationsverarbeitung KG,N/A,0,16,Ihr Trusted Advisor mit über 25 Jahren Erfahrung
0001916845,QUALITEST GROUP UK LTD,N/A,0,16,We're the only SAP certified partner in the UK dedicated to Testing
0000756300,Genpact LLC,N/A,0,15,Transformation Happens Here
0001708307,INNOVAPTE,N/A,0,15,What Can INNOVAPTE Do for You?
0000714284,Enterprise Information Management Solutions Ltd,N/A,0,14,First SAP Gold Partner in East Africa and First RISE with SAP Partner.
0001555318,Improva,N/A,0,14,Improve your business with the most innovative SAP solutions.
0001262979,Softwin Technologies Pvt. Ltd.,N/A,0,14,Softwin Technologies adds value to the  business using SAP Cloud
0002025283,SAPIENS DOOEL Skopje,N/A,0,14,Trusted partner for evolving your business to the next level
0001555839,ENTUNE IT CONSULTING PRIVATE LIMITED,N/A,0,13,"Your partner for success, Making businesses easier."
0002819501,WE CLOUD IT,N/A,0,13,Your Trusted Partner in the Cloud Journey
0001061456,ACI Holdings,N/A,0,13,Fulcrum delivers end-to-end solutions for Professional Services firms.
0002053225,Daffodils Info Knowledge Solutions,N/A,0,13,"SAP GOLD Partner, WHERE POSSIBILITIES MEETS TECHNOLOGY"
0000611982,it-motive AG,N/A,0,13,Ihr Partner für die digitale Transformation
0001407487,NW Consulting Services,N/A,0,13,"NW Consulting Services is a 
SAP and Cloud Consulting Company"
0001053709,Mannai Trading Company,N/A,0,12,Mannai ITS is the fastest growing award-winning SAP partner in Qatar 
0001778743,Transtec for Business Development Solutions,N/A,0,12,"Welcome to Possible and Run your Business Smarter, Faster and Simpler."
0000997016,d-fine GmbH,N/A,0,12,d-fine is a European consulting firm providing innovative solutions
0002658459,J4HR GmbH,N/A,0,12,J4HR - Ihr verlässlicher Partner rund um SAP HCM und SuccessFactors
